,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position,player
0,0,0,0,0,0.0,620,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,1,0,0,0,0,25,0,195,0,0,0.0,0,187,200,13,50,True,0,,,,,,3,194
1,0,0,0,0,0.0,620,259,0,0,0.0,0.0,2020-02-15T12:30:00Z,0,16,0,0,0,0,26,0,352,2,1,0.0,0,119,155,36,50,False,0,,,,,,3,194
2,0,0,3,0,0.0,620,262,0,0,0.2,2.0,2020-02-22T15:00:00Z,1,3,0,0,0,0,27,0,351,0,3,0.0,1,-26,36,62,50,True,0,,,,,,3,194
3,0,0,0,0,0.0,620,276,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,13,0,0,0,0,28,0,356,0,0,0.0,0,-13,21,34,49,False,0,,,,,,3,194
4,0,0,0,0,0.0,620,282,0,0,0.0,0.0,2020-03-07T17:30:00Z,0,17,0,0,0,0,29,0,336,1,1,0.0,0,-31,19,50,49,True,0,,,,,,3,194
5,0,0,4,0,1.3,620,295,5,0,0.4,0.8,2020-06-22T19:00:00Z,90,11,0,0,0,0,39,0,401,0,5,2.0,1,18,135,117,48,False,1,,,,,,3,194
6,0,0,5,1,4.3,620,301,0,0,1.8,5.6,2020-06-25T17:00:00Z,90,18,0,0,0,0,40,0,424,0,1,8.0,3,2,24,22,48,True,0,,,,,,3,194
7,0,0,13,1,14.3,620,315,0,0,3.4,15.6,2020-06-29T19:00:00Z,90,7,0,0,0,0,41,0,478,1,0,4.0,3,30,65,35,48,False,0,,,,,,3,194
8,0,0,16,0,2.3,620,321,1,0,1.2,9.8,2020-07-05T11:00:00Z,90,15,0,0,0,0,42,0,634,1,1,0.0,2,134,184,50,48,True,0,,,,,,3,194
9,0,0,17,1,3.3,620,340,0,0,2.4,16.8,2020-07-08T17:00:00Z,90,19,0,0,0,0,43,0,688,1,0,4.0,3,59,101,42,48,False,0,,,,,,3,194
10,0,0,11,0,1.4,620,344,1,0,2.9,27.8,2020-07-11T14:00:00Z,90,10,0,0,0,0,44,0,743,1,1,0.0,2,43,101,58,48,False,0,,,,,,3,194
11,0,0,17,0,0.7,620,352,1,0,2.9,10.0,2020-07-15T17:00:00Z,84,20,0,0,0,0,45,0,839,1,1,18.0,2,88,144,56,48,True,0,,,,,,3,194
12,0,0,11,1,17.3,620,366,0,0,3.1,3.0,2020-07-18T16:30:00Z,90,14,0,0,0,0,46,0,1208,2,0,11.0,3,294,355,61,48,False,0,,,,,,3,194
13,0,0,14,0,13.6,620,372,2,0,2.5,9.8,2020-07-26T15:00:00Z,90,4,0,0,0,0,47,0,1453,2,1,2.0,1,238,383,145,48,True,1,,,,,,3,194
14,0,0,11,0,23.2,98,14,4,0,4.3,10.4,2020-09-20T18:00:00Z,90,9,0,0,0,0,2,0,2586,2,4,9.0,2,-224,131,355,50,False,0,,,,,,3,194
15,0,0,8,0,10.0,98,20,1,0,5.4,8.2,2020-09-26T19:00:00Z,90,16,0,0,0,0,3,0,3197,1,0,36.0,2,254,735,481,50,True,0,,,,,,3,194
16,0,0,10,0,15.8,98,36,3,0,3.1,9.6,2020-10-03T19:00:00Z,90,14,0,0,0,0,4,0,3499,1,3,6.0,2,108,524,416,50,False,0,,,,,,3,194
17,0,0,11,1,1.8,98,48,0,0,1.0,8.2,2020-10-19T16:30:00Z,90,18,0,0,0,0,5,0,3375,0,0,0.0,3,-295,227,522,50,False,0,,,,,,3,194
18,0,0,15,0,24.5,98,52,1,0,4.2,13.2,2020-10-26T20:00:00Z,90,17,0,0,0,0,6,0,3318,1,0,4.0,1,-158,178,336,50,True,1,,,,,,3,194
19,0,0,16,0,14.4,98,60,3,0,2.4,9.8,2020-10-31T15:00:00Z,90,5,0,0,0,0,7,0,3309,3,0,0.0,2,-108,164,272,50,True,0,,,,,,3,194
20,0,0,18,1,2.1,98,70,0,0,1.0,7.6,2020-11-06T17:30:00Z,90,3,0,0,0,0,8,0,3386,0,0,0.0,3,-39,249,288,50,False,0,,,,,,3,194
21,0,0,15,1,2.2,98,80,0,0,2.4,21.8,2020-11-23T17:30:00Z,90,6,0,0,0,0,9,0,3511,0,1,0.0,3,-20,283,303,50,True,0,,,,,,3,194
22,0,0,0,0,0.0,98,95,0,0,0.0,0.0,2020-11-28T15:00:00Z,0,12,0,0,0,0,10,0,3641,0,5,0.0,0,76,296,220,50,False,0,,,,,,3,194
23,0,0,14,0,6.3,98,101,1,0,4.2,14.2,2020-12-05T12:30:00Z,90,7,0,0,0,0,11,0,3166,1,1,21.0,2,-475,60,535,50,True,0,,,,,,3,194
24,0,0,9,1,1.8,98,109,0,0,5.6,16.0,2020-12-13T19:15:00Z,90,1,0,0,0,0,12,0,3205,1,0,38.0,3,-50,111,161,49,False,0,,,,,,3,194
25,0,0,11,1,15.4,98,120,0,0,4.1,23.8,2020-12-17T18:00:00Z,90,2,0,0,0,0,13,0,3321,0,0,2.0,3,89,210,121,49,False,0,,,,,,3,194
26,0,0,8,0,1.7,98,130,1,0,2.7,20.8,2020-12-21T17:30:00Z,90,20,0,0,0,0,14,0,3464,1,2,4.0,2,95,213,118,49,True,0,,,,,,3,194
27,0,0,15,0,15.3,98,142,1,0,5.0,14.2,2020-12-27T12:00:00Z,90,10,0,0,0,0,15,0,3824,0,1,20.0,2,266,470,204,49,False,0,,,,,,3,194
28,0,0,9,1,2.8,98,150,0,0,2.2,12.8,2020-12-29T18:00:00Z,90,15,0,0,0,0,16,0,4282,0,1,6.0,3,407,612,205,49,True,0,,,,,,3,194
29,0,0,8,0,1.7,98,379,1,0,0.7,2.6,2021-01-12T20:15:00Z,90,13,0,0,0,0,18,0,4793,1,0,3.0,2,36,957,921,49,True,0,,,,,,3,194
30,0,0,11,0,15.1,98,187,1,0,4.9,14.0,2021-01-16T15:00:00Z,90,19,0,0,0,0,19,0,5206,0,1,20.0,2,322,892,570,49,False,0,,,,,,3,194
31,0,0,9,1,0.8,98,177,0,0,1.0,9.4,2021-01-21T20:00:00Z,90,11,0,0,0,0,19,0,5206,1,0,0.0,3,322,892,570,49,False,0,,,,,,3,194
32,0,0,5,0,1.6,98,190,1,0,3.2,5.4,2021-01-27T18:00:00Z,45,2,0,0,0,0,20,0,4745,2,3,25.0,1,-345,296,641,49,True,0,,,,,,3,194
33,0,0,0,0,0.0,98,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,5,0,0,0,0,21,0,4098,0,2,0.0,0,-643,15,658,49,False,0,,,,,,3,194
34,0,0,0,0,0.0,98,210,0,0,0.0,0.0,2021-02-03T18:00:00Z,0,12,0,0,0,0,22,0,3741,2,0,0.0,0,-370,11,381,49,True,0,,,,,,3,194
35,0,0,0,0,0.0,98,220,0,0,0.0,0.0,2021-02-06T15:00:00Z,0,3,0,0,0,0,23,0,3472,1,1,0.0,0,-281,9,290,49,True,0,,,,,,3,194
36,0,0,0,0,0.0,98,232,0,0,0.0,0.0,2021-02-13T15:00:00Z,0,6,0,0,0,0,24,0,3270,3,0,0.0,0,-199,39,238,49,False,0,,,,,,3,194
37,0,0,2,0,0.9,98,160,0,0,0.2,1.4,2021-02-17T18:00:00Z,25,8,0,0,0,0,24,0,3270,1,1,0.0,1,-199,39,238,49,True,0,,,,,,3,194
38,0,0,7,1,19.1,98,242,0,0,3.6,10.0,2021-02-20T15:00:00Z,90,18,0,0,0,0,25,0,3244,0,0,7.0,3,-51,60,111,49,True,0,,,,,,3,194
39,0,0,10,0,6.8,98,257,4,0,1.2,3.8,2021-02-28T14:00:00Z,90,17,0,0,0,0,26,0,3327,0,4,1.0,2,41,156,115,49,False,0,,,,,,3,194
40,0,0,7,0,3.4,98,280,1,0,1.0,0.0,2021-03-03T18:00:00Z,90,9,0,0,0,0,26,0,3327,1,1,7.0,2,41,156,115,49,True,0,,,,,,3,194
41,0,0,11,0,1.6,98,261,1,0,0.9,3.8,2021-03-06T12:30:00Z,90,1,0,0,0,0,27,0,3465,1,1,4.0,2,117,223,106,49,True,0,,,,,,3,194
42,0,0,14,0,5.4,98,271,1,0,5.0,19.4,2021-03-13T17:30:00Z,90,7,0,0,0,0,28,0,3413,2,1,25.0,2,-71,110,181,49,False,0,,,,,,3,194
43,0,0,15,0,13.3,98,297,3,0,2.6,12.6,2021-04-04T11:00:00Z,90,16,0,0,0,0,30,0,3427,2,3,0.0,2,34,92,58,49,False,0,,,,,,3,194
44,0,0,6,0,3.7,98,300,2,0,5.8,2.6,2021-04-11T11:00:00Z,90,14,0,0,0,0,31,0,3483,2,1,52.0,1,49,126,77,49,True,1,,,,,,3,194
45,0,0,8,0,12.1,98,315,2,0,3.1,8.2,2021-04-18T15:00:00Z,87,13,0,0,0,0,32,0,3553,1,3,11.0,2,59,155,96,49,False,0,,,,,,3,194
46,0,0,9,1,14.2,98,328,0,0,2.2,4.6,2021-04-25T11:00:00Z,90,20,0,0,0,0,33,0,3533,4,0,3.0,3,-31,103,134,49,False,0,,,,,,3,194
47,0,0,16,0,3.8,98,330,2,0,3.2,8.8,2021-05-03T19:15:00Z,90,19,0,0,0,0,34,0,3572,2,1,19.0,2,22,109,87,49,True,0,,,,,,3,194
48,1,0,16,1,11.2,98,341,0,0,4.0,22.8,2021-05-10T19:00:00Z,90,8,0,0,0,0,35,0,3602,2,0,6.0,6,19,133,114,49,False,0,,,,,,3,194
49,0,0,11,0,28.6,98,350,4,0,4.8,7.6,2021-05-15T11:30:00Z,90,10,0,0,0,0,36,0,4235,4,0,12.0,2,533,639,106,49,True,0,,,,,,3,194
50,0,0,17,0,17.0,98,360,3,0,7.6,19.6,2021-05-19T19:15:00Z,90,11,0,0,0,0,37,0,4058,3,0,39.0,2,-105,112,217,49,True,0,,,,,,3,194
51,0,0,7,0,11.5,98,376,1,0,1.9,3.2,2021-05-23T15:00:00Z,45,15,0,0,0,0,38,0,4390,0,1,4.0,1,305,476,171,49,False,0,,,,,,3,194
52,0,0,8,0,10.5,115,2,0,0,1.8,7.2,2021-08-14T14:00:00Z,11,4,0,0,0,0,1,0,288638,2,1,0.0,1,0,0,0,45,True,0,,,,,,3,194
53,0,0,6,0,15.9,115,15,2,0,3.5,15.2,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,287798,0,2,4.0,2,-7769,5666,13435,45,False,0,,,,,,3,194
54,0,0,6,0,5.5,115,29,1,0,2.9,4.0,2021-08-29T13:00:00Z,90,10,0,0,0,0,3,0,269451,1,1,19.0,1,-20418,9176,29594,45,True,1,,,,,,3,194
55,0,0,6,0,2.4,115,35,3,0,3.6,12.4,2021-09-13T19:00:00Z,90,8,0,0,0,0,4,0,230214,1,3,21.0,1,-41434,22234,63668,45,False,1,,,,,,3,194
56,0,0,16,0,14.5,115,43,1,0,4.8,21.4,2021-09-18T14:00:00Z,90,1,0,0,0,0,5,0,207168,1,0,12.0,2,-24355,12328,36683,45,True,0,,,,,,3,194
57,0,0,11,0,12.8,115,57,2,0,3.0,15.8,2021-09-25T14:00:00Z,90,9,0,0,0,0,6,0,189280,2,2,1.0,2,-18119,3204,21323,45,False,0,,,,,,3,194
58,0,0,18,1,54.8,115,62,0,0,9.7,20.2,2021-10-02T14:00:00Z,90,15,0,0,0,0,7,0,242280,0,0,22.0,2,39285,74370,35085,44,True,1,,,,,,3,194
59,0,0,6,0,2.4,115,76,2,0,0.9,0.4,2021-10-16T14:00:00Z,90,12,0,0,0,0,8,0,300950,0,2,6.0,2,56368,98239,41871,44,False,0,,,,,,3,194
60,0,0,10,0,23.5,115,89,2,0,3.6,8.8,2021-10-23T14:00:00Z,90,16,0,0,0,0,9,0,318644,2,2,4.0,2,15616,42730,27114,44,False,0,,,,,,3,194
61,0,0,11,0,12.3,115,92,1,0,2.7,15.0,2021-10-30T14:00:00Z,90,3,0,0,0,0,10,0,336470,1,3,0.0,2,13465,41045,27580,44,True,0,,,,,,3,194
62,0,0,3,0,1.3,115,104,1,0,1.7,7.2,2021-11-06T15:00:00Z,90,6,0,0,0,0,11,0,344374,1,1,8.0,1,6928,27212,20284,44,False,1,,,,,,3,194
63,0,0,11,0,12.0,115,112,3,0,3.0,8.4,2021-11-20T15:00:00Z,90,7,0,0,0,0,12,0,346610,3,3,10.0,2,973,24787,23814,44,True,0,,,,,,3,194
64,0,0,20,1,22.7,115,137,0,0,5.4,30.8,2021-12-01T19:30:00Z,90,20,0,0,0,0,14,0,338635,0,0,0.0,3,-3297,6970,10267,44,False,0,,,,,,3,194
65,0,0,14,0,16.0,115,145,1,0,3.3,8.6,2021-12-04T15:00:00Z,90,14,0,0,0,0,15,0,332484,0,1,8.0,2,-6461,8197,14658,44,False,0,,,,,,3,194
66,0,0,4,0,0.5,115,154,0,0,0.2,1.2,2021-12-12T14:00:00Z,19,19,0,0,0,0,16,0,324802,0,0,0.0,1,-9709,11551,21260,44,True,0,,,,,,3,194
67,0,0,0,0,0.0,115,198,0,0,0.0,0.0,2021-12-30T20:15:00Z,0,13,0,0,0,0,20,0,257059,1,3,0.0,0,-1642,6548,8190,43,False,0,,,,,,3,194
68,0,0,0,0,0.0,115,206,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,10,0,0,0,0,21,0,223946,1,3,0.0,0,-22189,9366,31555,43,False,0,,,,,,3,194
69,0,0,0,1,1.0,115,221,0,0,1.4,13.2,2022-01-23T14:00:00Z,90,1,0,0,0,0,23,0,215124,0,0,0.0,2,-5204,117363,122567,43,False,1,,,,,,3,194
70,0,0,0,0,0.0,115,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,18,0,0,0,0,23,0,215124,0,0,0.0,0,-5204,117363,122567,43,True,0,,,,,,3,194
71,0,0,5,0,2.7,115,233,1,0,1.9,16.2,2022-02-08T20:00:00Z,90,13,0,0,0,0,24,0,210387,1,1,0.0,1,-5209,6426,11635,43,True,1,,,,,,3,194
72,0,0,16,0,1.3,115,242,1,0,3.5,19.2,2022-02-13T14:00:00Z,90,11,0,0,0,0,25,0,204480,1,0,14.0,2,-6311,5031,11342,43,True,0,,,,,,3,194
73,0,2,26,1,11.8,115,253,0,1,10.9,58.4,2022-02-19T15:00:00Z,90,4,0,0,0,0,26,0,209462,3,0,39.0,9,-2989,8763,11752,43,False,1,,,,,,3,194
74,1,1,31,1,61.7,115,124,0,0,12.7,41.0,2022-02-23T19:30:00Z,90,17,0,0,0,0,26,0,209462,0,1,24.0,7,-2989,8763,11752,43,True,0,,,,,,3,194
75,0,0,8,0,17.7,115,265,1,0,3.1,13.6,2022-02-26T15:00:00Z,90,7,0,0,0,0,27,0,281290,1,1,0.0,1,59318,63985,4667,43,False,1,,,,,,3,194
76,0,0,16,0,35.6,115,213,2,0,5.4,12.4,2022-03-01T19:45:00Z,90,9,0,0,0,0,27,0,281290,2,0,6.0,2,59318,63985,4667,43,True,0,,,,,,3,194
77,0,0,10,0,13.3,115,272,4,0,3.1,17.8,2022-03-05T15:00:00Z,90,6,0,0,0,0,28,0,230446,4,0,0.0,2,-24925,12401,37326,43,True,0,,,,,,3,194
78,0,0,14,0,2.6,115,282,2,0,2.0,14.0,2022-03-12T15:00:00Z,90,3,0,0,0,0,29,0,246507,0,2,3.0,2,4918,25261,20343,43,False,0,,,,,,3,194
79,0,0,3,0,2.6,115,302,2,0,1.1,4.0,2022-04-02T14:00:00Z,90,12,0,0,0,0,31,0,257752,2,0,4.0,2,20550,29527,8977,43,True,0,,,,,,3,194
80,0,0,6,0,2.3,115,183,2,0,1.6,9.8,2022-04-06T18:30:00Z,90,8,0,0,0,0,31,0,257752,2,3,4.0,1,20550,29527,8977,43,True,1,,,,,,3,194
81,0,0,16,0,25.9,115,318,2,0,5.4,17.4,2022-04-10T13:00:00Z,90,15,0,0,0,0,32,0,254330,0,2,11.0,2,-2320,9074,11394,43,False,0,,,,,,3,194
82,0,0,10,0,4.8,115,329,1,0,1.6,11.6,2022-04-17T13:15:00Z,60,19,0,0,0,0,33,0,252546,1,1,0.0,2,-2359,8715,11074,43,False,0,,,,,,3,194
83,2,2,37,1,69.5,115,292,0,0,12.4,52.0,2022-04-21T18:45:00Z,90,16,0,0,0,0,33,0,252546,0,2,2.0,11,-2359,8715,11074,43,True,0,,,,,,3,194
84,0,0,17,1,39.0,115,334,0,0,5.4,15.4,2022-04-24T13:00:00Z,90,20,0,0,0,0,34,0,261460,0,1,0.0,3,7439,19007,11568,43,True,0,,,,,,3,194
85,0,3,28,0,16.2,115,348,1,1,10.3,42.6,2022-04-30T14:00:00Z,90,18,0,0,0,0,35,0,270634,2,1,44.0,10,9129,19434,10305,43,False,0,,,,,,3,194
86,0,0,11,0,27.6,115,354,3,0,3.4,4.6,2022-05-07T14:00:00Z,90,2,0,0,0,0,36,0,304955,3,1,2.0,1,29282,46320,17038,43,True,1,,,,,,3,194
87,0,0,9,0,15.9,115,367,1,0,3.1,15.0,2022-05-15T11:00:00Z,90,17,0,0,0,0,37,0,367880,0,1,0.0,2,19026,34122,15096,43,False,0,,,,,,3,194
88,0,0,4,0,2.2,115,171,1,0,2.2,11.0,2022-05-19T19:00:00Z,90,2,0,0,0,0,37,0,367880,1,1,9.0,2,19026,34122,15096,43,False,0,,,,,,3,194
89,0,0,11,0,0.0,115,374,2,0,0.0,0.0,2022-05-22T15:00:00Z,72,14,0,0,0,0,38,0,334845,2,1,0.0,2,8334,26390,18056,43,True,0,,,,,,3,194
90,0,0,0,0,0.0,194,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,12138,1,3,0.0,0,-8014,137,8151,44,False,0,0.0,0.00,0.00,0.00,0.00,3,194
91,0,0,0,0,0.0,194,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,9525,0,3,0.0,0,-2994,107,3101,44,True,0,0.0,0.00,0.00,0.00,0.00,3,194
92,0,0,0,0,0.0,194,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,7830,1,0,0.0,0,-1789,68,1857,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
93,0,0,0,0,0.0,194,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,6864,0,0,0.0,0,-1045,89,1134,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
94,0,0,0,0,0.0,194,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,6396,1,0,0.0,0,-489,30,519,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
95,0,0,0,0,0.0,194,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,6021,2,0,0.0,0,-390,49,439,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
96,0,0,0,0,0.0,194,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,5811,4,1,0.0,0,-223,62,285,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
97,0,0,0,0,0.0,194,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,5630,2,2,0.0,0,-200,53,253,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
98,0,0,0,0,0.0,194,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,5465,2,0,0.0,0,-177,40,217,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
99,0,0,0,0,0.0,194,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,5289,4,1,0.0,0,-185,36,221,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
100,0,0,0,0,0.0,194,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,5156,4,4,0.0,0,-132,21,153,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
101,0,0,0,0,0.0,194,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,5017,1,4,0.0,0,-143,25,168,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
102,0,0,0,0,0.0,194,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,4952,2,3,0.0,0,-81,18,99,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
103,0,0,0,0,0.0,194,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,4900,1,2,0.0,0,-48,6,54,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
104,0,0,0,0,0.0,194,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,4851,0,2,0.0,0,-55,7,62,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
105,0,0,0,0,0.0,194,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,4811,0,2,0.0,0,-42,17,59,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
106,0,0,0,0,0.0,194,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,4775,1,2,0.0,0,-46,5,51,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
107,0,0,0,0,0.0,194,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,4741,1,2,0.0,0,-35,8,43,43,True,0,0.0,0.00,0.00,0.00,0.00,3,194
108,0,0,0,0,0.0,194,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,4702,3,2,0.0,0,-41,10,51,43,False,0,0.0,0.00,0.00,0.00,0.00,3,194
