kickoff_time_0,position_0,minutes_0,value_0,bps_0,ict_index_0,points_0,kickoff_time_1,position_1,minutes_1,value_1,bps_1,ict_index_1,points_1,kickoff_time_2,position_2,minutes_2,value_2,bps_2,ict_index_2,points_2,player
285018300,2,90,38,8,4,2,283878000.0,2,0.0,39.0,0.0,0.0,0.0,283541400.0,2,0.0,39.0,0.0,0.0,0.0,157
285018300,3,0,43,0,0,0,283878000.0,3,0.0,43.0,0.0,0.0,0.0,283541400.0,3,0.0,43.0,0.0,0.0,0.0,156
284153400,4,0,44,0,0,0,283721400.0,4,0.0,44.0,0.0,0.0,0.0,283118400.0,4,0.0,44.0,0.0,0.0,0.0,155
284153400,4,66,57,6,3,2,283721400.0,4,68.0,57.0,11.0,5.0,5.0,283118400.0,4,45.0,57.0,29.0,9.0,4.0,154
284153400,2,73,42,27,2,3,283721400.0,2,0.0,42.0,0.0,0.0,0.0,283118400.0,2,0.0,42.0,0.0,0.0,0.0,153
284153400,1,0,44,0,0,0,283721400.0,1,0.0,44.0,0.0,0.0,0.0,283118400.0,1,90.0,44.0,19.0,1.0,2.0,152
284153400,2,0,43,0,0,0,283721400.0,2,0.0,44.0,0.0,0.0,0.0,283118400.0,2,0.0,44.0,0.0,0.0,0.0,151
284153400,2,90,40,31,2,5,283721400.0,2,90.0,40.0,8.0,1.0,2.0,283118400.0,2,90.0,40.0,22.0,5.0,2.0,150
284153400,4,0,55,0,0,0,283721400.0,4,0.0,55.0,0.0,0.0,0.0,283118400.0,4,0.0,55.0,0.0,0.0,0.0,149
284153400,1,90,42,31,1,8,283721400.0,1,90.0,42.0,11.0,1.0,1.0,283118400.0,1,0.0,42.0,0.0,0.0,0.0,148
284153400,1,0,40,0,0,0,283721400.0,1,0.0,40.0,0.0,0.0,0.0,283118400.0,1,0.0,40.0,0.0,0.0,0.0,147
284153400,3,0,45,0,0,0,283721400.0,3,0.0,45.0,0.0,0.0,0.0,283118400.0,3,0.0,45.0,0.0,0.0,0.0,146
285078600,1,0,46,0,0,0,283869000.0,1,0.0,46.0,0.0,0.0,0.0,283635000.0,1,0.0,46.0,0.0,0.0,0.0,145
284153400,3,16,44,4,3,1,283721400.0,3,21.0,44.0,1.0,0.0,0.0,283118400.0,3,7.0,44.0,4.0,0.0,1.0,144
284153400,3,0,65,0,0,0,283721400.0,3,0.0,65.0,0.0,0.0,0.0,283118400.0,3,82.0,65.0,11.0,5.0,2.0,143
284153400,3,90,48,14,9,2,283721400.0,3,68.0,48.0,21.0,5.0,5.0,283118400.0,3,0.0,48.0,0.0,0.0,0.0,142
284153400,1,0,39,0,0,0,283721400.0,1,0.0,39.0,0.0,0.0,0.0,283118400.0,1,0.0,39.0,0.0,0.0,0.0,141
284153400,3,0,61,0,0,0,283721400.0,3,0.0,61.0,0.0,0.0,0.0,283118400.0,3,0.0,61.0,0.0,0.0,0.0,140
284153400,2,0,39,0,0,0,283721400.0,2,0.0,39.0,0.0,0.0,0.0,283118400.0,2,0.0,40.0,0.0,0.0,0.0,139
284153400,3,16,49,2,5,1,283721400.0,3,1.0,49.0,3.0,0.0,1.0,283118400.0,3,15.0,49.0,2.0,0.0,1.0,138
284153400,3,0,45,0,0,0,283721400.0,3,0.0,45.0,0.0,0.0,0.0,283118400.0,3,0.0,45.0,0.0,0.0,0.0,137
284153400,2,0,40,0,0,0,283721400.0,2,0.0,40.0,0.0,0.0,0.0,283118400.0,2,0.0,40.0,0.0,0.0,0.0,136
284153400,4,90,54,9,7,2,283721400.0,4,90.0,54.0,68.0,20.0,8.0,283118400.0,4,90.0,54.0,6.0,2.0,2.0,135
284153400,3,90,64,10,8,2,283721400.0,3,90.0,64.0,25.0,8.0,2.0,283118400.0,3,90.0,64.0,28.0,13.0,7.0,134
284153400,3,90,49,13,3,2,283721400.0,3,90.0,49.0,18.0,3.0,2.0,283118400.0,3,90.0,49.0,16.0,4.0,2.0,133
284153400,4,23,59,3,1,1,283721400.0,4,21.0,60.0,11.0,0.0,4.0,283118400.0,4,0.0,60.0,0.0,0.0,0.0,132
284153400,2,90,49,30,5,3,283721400.0,2,45.0,49.0,23.0,5.0,6.0,283118400.0,2,0.0,50.0,0.0,0.0,0.0,131
284153400,3,0,51,0,0,0,283721400.0,3,0.0,51.0,0.0,0.0,0.0,283118400.0,3,0.0,51.0,0.0,0.0,0.0,130
284153400,2,0,50,0,0,0,283721400.0,2,90.0,50.0,10.0,7.0,1.0,283118400.0,2,90.0,50.0,9.0,2.0,2.0,129
284153400,3,0,48,0,0,0,283721400.0,3,0.0,48.0,0.0,0.0,0.0,283118400.0,3,0.0,48.0,0.0,0.0,0.0,128
284153400,4,0,45,0,0,0,283721400.0,4,0.0,45.0,0.0,0.0,0.0,283118400.0,4,0.0,45.0,0.0,0.0,0.0,127
285078600,3,90,46,17,3,2,283869000.0,3,90.0,46.0,20.0,2.0,2.0,283635000.0,3,90.0,46.0,8.0,3.0,1.0,126
284153400,3,73,47,9,7,2,283721400.0,3,58.0,47.0,3.0,3.0,0.0,283118400.0,3,45.0,47.0,4.0,2.0,1.0,125
284153400,3,0,45,0,0,0,283721400.0,3,0.0,45.0,0.0,0.0,0.0,283118400.0,3,0.0,45.0,0.0,0.0,0.0,124
284153400,3,0,44,0,0,0,283721400.0,3,0.0,44.0,0.0,0.0,0.0,283118400.0,3,0.0,44.0,0.0,0.0,0.0,123
284153400,3,0,50,0,0,0,283721400.0,3,0.0,50.0,0.0,0.0,0.0,283118400.0,3,45.0,50.0,2.0,3.0,1.0,122
283878000,2,90,43,10,2,2,283635000.0,2,0.0,43.0,0.0,0.0,0.0,282751200.0,2,90.0,43.0,9.0,1.0,2.0,121
283878000,3,10,43,1,0,1,283635000.0,3,45.0,44.0,5.0,0.0,1.0,282751200.0,3,2.0,44.0,-1.0,0.0,0.0,120
283878000,4,90,57,-4,0,2,283635000.0,4,85.0,58.0,30.0,10.0,3.0,282751200.0,4,75.0,58.0,-4.0,3.0,2.0,119
283878000,3,0,45,0,0,0,283635000.0,3,0.0,45.0,0.0,0.0,0.0,282751200.0,3,0.0,45.0,0.0,0.0,0.0,118
283878000,4,0,79,0,0,0,283635000.0,4,0.0,79.0,0.0,0.0,0.0,282751200.0,4,0.0,79.0,0.0,0.0,0.0,117
283878000,1,0,39,0,0,0,283635000.0,1,0.0,39.0,0.0,0.0,0.0,282751200.0,1,0.0,39.0,0.0,0.0,0.0,116
283878000,3,0,53,0,0,0,283635000.0,3,0.0,53.0,0.0,0.0,0.0,282751200.0,3,0.0,53.0,0.0,0.0,0.0,115
283878000,2,62,44,23,5,5,283635000.0,2,66.0,44.0,8.0,2.0,2.0,282751200.0,2,88.0,44.0,13.0,1.0,2.0,114
283960800,1,90,49,12,1,1,283724100.0,1,90.0,49.0,25.0,3.0,1.0,283282200.0,1,90.0,49.0,13.0,1.0,2.0,113
283878000,2,90,46,12,2,2,283635000.0,2,90.0,46.0,13.0,3.0,2.0,282751200.0,2,90.0,46.0,11.0,1.0,2.0,112
283878000,3,27,49,3,0,1,283635000.0,3,0.0,49.0,0.0,0.0,0.0,282751200.0,3,22.0,49.0,1.0,0.0,0.0,111
283878000,3,66,54,12,3,2,283635000.0,3,90.0,54.0,13.0,3.0,1.0,282751200.0,3,90.0,54.0,6.0,3.0,1.0,110
283878000,2,0,48,0,0,0,283635000.0,2,0.0,48.0,0.0,0.0,0.0,282751200.0,2,70.0,48.0,-3.0,0.0,-1.0,109
283878000,3,0,68,0,0,0,283635000.0,3,0.0,68.0,0.0,0.0,0.0,282751200.0,3,0.0,69.0,0.0,0.0,0.0,108
283878000,3,79,47,21,9,6,283635000.0,3,85.0,47.0,12.0,10.0,2.0,282751200.0,3,67.0,47.0,21.0,6.0,7.0,107
283878000,3,62,54,9,2,2,283635000.0,3,23.0,54.0,4.0,1.0,1.0,282751200.0,3,0.0,54.0,0.0,0.0,0.0,106
283878000,3,79,53,18,3,2,283635000.0,3,90.0,53.0,12.0,10.0,2.0,282751200.0,3,87.0,53.0,4.0,0.0,1.0,105
283878000,2,0,44,0,0,0,283635000.0,2,0.0,44.0,0.0,0.0,0.0,282751200.0,2,0.0,44.0,0.0,0.0,0.0,104
283878000,2,0,43,0,0,0,283635000.0,2,0.0,43.0,0.0,0.0,0.0,282751200.0,2,0.0,43.0,0.0,0.0,0.0,103
283878000,2,0,39,0,0,0,283635000.0,2,0.0,39.0,0.0,0.0,0.0,282751200.0,2,0.0,39.0,0.0,0.0,0.0,102
283878000,1,90,45,19,2,1,283635000.0,1,90.0,45.0,15.0,1.0,0.0,282751200.0,1,90.0,45.0,14.0,2.0,1.0,101
283878000,4,0,45,0,0,0,283635000.0,4,0.0,45.0,0.0,0.0,0.0,282751200.0,4,0.0,45.0,0.0,0.0,0.0,100
283878000,3,0,47,0,0,0,283635000.0,3,0.0,47.0,0.0,0.0,0.0,282751200.0,3,0.0,47.0,0.0,0.0,0.0,99
283878000,3,23,48,4,1,1,283635000.0,3,45.0,48.0,7.0,3.0,1.0,282751200.0,3,67.0,48.0,7.0,5.0,2.0,98
283878000,1,0,40,0,0,0,283635000.0,1,0.0,40.0,0.0,0.0,0.0,282751200.0,1,0.0,40.0,0.0,0.0,0.0,97
283878000,2,90,45,17,2,2,283635000.0,2,90.0,45.0,2.0,2.0,2.0,282751200.0,2,14.0,45.0,2.0,0.0,1.0,96
283878000,3,0,50,0,0,0,283635000.0,3,0.0,50.0,0.0,0.0,0.0,282751200.0,3,0.0,50.0,0.0,0.0,0.0,95
283878000,3,0,45,0,0,0,283635000.0,3,0.0,45.0,0.0,0.0,0.0,282751200.0,3,0.0,45.0,0.0,0.0,0.0,94
283878000,2,0,40,0,0,0,283635000.0,2,0.0,40.0,0.0,0.0,0.0,282751200.0,2,0.0,40.0,0.0,0.0,0.0,93
283878000,3,0,43,0,0,0,283635000.0,3,0.0,43.0,0.0,0.0,0.0,282751200.0,3,0.0,43.0,0.0,0.0,0.0,92
283878000,1,0,39,0,0,0,283635000.0,1,0.0,39.0,0.0,0.0,0.0,282751200.0,1,0.0,39.0,0.0,0.0,0.0,91
283878000,2,0,44,0,0,0,283635000.0,2,0.0,45.0,0.0,0.0,0.0,282751200.0,2,0.0,45.0,0.0,0.0,0.0,90
283960800,2,90,44,16,1,2,283532400.0,2,90.0,44.0,26.0,2.0,4.0,283273200.0,2,90.0,44.0,13.0,3.0,2.0,89
283960800,1,0,40,0,0,0,283532400.0,1,0.0,40.0,0.0,0.0,0.0,283273200.0,1,0.0,40.0,0.0,0.0,0.0,88
283960800,3,0,47,0,0,0,283532400.0,3,0.0,47.0,0.0,0.0,0.0,283273200.0,3,0.0,47.0,0.0,0.0,0.0,87
283960800,3,90,54,30,12,6,283532400.0,3,87.0,54.0,2.0,1.0,2.0,283273200.0,3,90.0,54.0,15.0,5.0,2.0,86
283960800,4,90,71,-4,8,2,283532400.0,4,90.0,70.0,25.0,7.0,2.0,283273200.0,4,90.0,68.0,76.0,20.0,5.0,85
283960800,2,81,44,10,2,2,283532400.0,2,90.0,44.0,24.0,1.0,3.0,283273200.0,2,90.0,44.0,30.0,7.0,5.0,84
283960800,2,90,45,10,4,1,283532400.0,2,90.0,45.0,24.0,2.0,3.0,283273200.0,2,90.0,44.0,32.0,10.0,6.0,83
283960800,4,29,46,4,3,1,283532400.0,4,71.0,46.0,20.0,2.0,5.0,283273200.0,4,69.0,46.0,5.0,6.0,1.0,82
283960800,3,0,48,0,0,0,283532400.0,3,0.0,48.0,0.0,0.0,0.0,283273200.0,3,20.0,48.0,3.0,0.0,1.0,81
283960800,1,0,40,0,0,0,283532400.0,1,0.0,40.0,0.0,0.0,0.0,283273200.0,1,0.0,40.0,0.0,0.0,0.0,80
283960800,3,0,45,0,0,0,283532400.0,3,0.0,45.0,0.0,0.0,0.0,283273200.0,3,0.0,45.0,0.0,0.0,0.0,79
283960800,3,45,47,6,2,1,283532400.0,3,90.0,47.0,21.0,3.0,2.0,283273200.0,3,81.0,47.0,8.0,6.0,2.0,78
283960800,1,90,46,14,2,1,283532400.0,1,90.0,46.0,28.0,2.0,8.0,283273200.0,1,90.0,46.0,14.0,2.0,1.0,77
283960800,4,0,46,0,0,0,283532400.0,4,0.0,47.0,0.0,0.0,0.0,283273200.0,4,8.0,47.0,1.0,0.0,1.0,76
283960800,2,0,43,0,0,0,283532400.0,2,0.0,43.0,0.0,0.0,0.0,283273200.0,2,0.0,43.0,0.0,0.0,0.0,75
283960800,3,0,43,0,0,0,283532400.0,3,0.0,43.0,0.0,0.0,0.0,283273200.0,3,0.0,43.0,0.0,0.0,0.0,74
283960800,3,0,49,0,0,0,283532400.0,3,0.0,49.0,0.0,0.0,0.0,283273200.0,3,0.0,49.0,0.0,0.0,0.0,73
283960800,3,60,46,-1,3,0,283532400.0,3,72.0,46.0,25.0,10.0,6.0,283273200.0,3,0.0,46.0,0.0,0.0,0.0,72
283960800,3,0,43,0,0,0,283532400.0,3,0.0,43.0,0.0,0.0,0.0,283273200.0,3,0.0,43.0,0.0,0.0,0.0,71
283960800,2,0,45,0,0,0,283532400.0,2,0.0,45.0,0.0,0.0,0.0,283273200.0,2,0.0,45.0,0.0,0.0,0.0,70
283960800,2,0,40,0,0,0,283532400.0,2,0.0,40.0,0.0,0.0,0.0,283273200.0,2,0.0,40.0,0.0,0.0,0.0,69
283960800,2,0,43,0,0,0,283532400.0,2,0.0,43.0,0.0,0.0,0.0,283273200.0,2,0.0,43.0,0.0,0.0,0.0,68
283960800,3,0,45,0,0,0,283532400.0,3,0.0,45.0,0.0,0.0,0.0,283273200.0,3,0.0,45.0,0.0,0.0,0.0,67
283960800,3,90,50,17,8,2,283532400.0,3,0.0,50.0,0.0,0.0,0.0,283273200.0,3,28.0,50.0,4.0,2.0,1.0,66
283960800,3,68,50,8,0,2,283532400.0,3,90.0,50.0,12.0,2.0,2.0,283273200.0,3,90.0,50.0,8.0,3.0,1.0,65
283960800,3,8,48,2,0,1,283532400.0,3,2.0,48.0,12.0,4.0,4.0,283273200.0,3,9.0,48.0,-2.0,0.0,1.0,64
283960800,3,29,52,3,1,1,283532400.0,3,17.0,52.0,5.0,2.0,1.0,283273200.0,3,80.0,52.0,11.0,2.0,5.0,63
283960800,3,0,49,0,0,0,283532400.0,3,0.0,49.0,0.0,0.0,0.0,283273200.0,3,0.0,49.0,0.0,0.0,0.0,62
285170400,4,0,50,0,0,0,283878000.0,4,0.0,50.0,0.0,0.0,0.0,283550400.0,4,0.0,50.0,0.0,0.0,0.0,61
285170400,4,90,89,-2,5,1,283878000.0,4,90.0,88.0,28.0,10.0,8.0,283550400.0,4,90.0,88.0,6.0,1.0,2.0,60
285170400,3,0,50,0,0,0,283878000.0,3,0.0,50.0,0.0,0.0,0.0,283550400.0,3,0.0,50.0,0.0,0.0,0.0,59
285170400,3,26,56,-2,0,0,283878000.0,3,0.0,56.0,0.0,0.0,0.0,283550400.0,3,0.0,56.0,0.0,0.0,0.0,58
285170400,1,0,40,0,0,0,283878000.0,1,0.0,40.0,0.0,0.0,0.0,283550400.0,1,0.0,40.0,0.0,0.0,0.0,57
285170400,3,0,45,0,0,0,283878000.0,3,0.0,45.0,0.0,0.0,0.0,283550400.0,3,0.0,45.0,0.0,0.0,0.0,56
285170400,3,0,59,0,0,0,283878000.0,3,90.0,59.0,3.0,5.0,1.0,283550400.0,3,76.0,59.0,2.0,2.0,1.0,55
285170400,3,0,45,0,0,0,283878000.0,3,0.0,45.0,0.0,0.0,0.0,283550400.0,3,0.0,45.0,0.0,0.0,0.0,54
285170400,1,0,39,0,0,0,283878000.0,1,0.0,39.0,0.0,0.0,0.0,283550400.0,1,0.0,39.0,0.0,0.0,0.0,53
285018300,3,0,44,0,0,0,283869000.0,3,0.0,44.0,0.0,0.0,0.0,283532400.0,3,0.0,44.0,0.0,0.0,0.0,52
285170400,2,0,41,0,0,0,283878000.0,2,0.0,41.0,0.0,0.0,0.0,283550400.0,2,0.0,41.0,0.0,0.0,0.0,51
285170400,3,88,56,4,1,2,283878000.0,3,90.0,56.0,4.0,4.0,1.0,283550400.0,3,85.0,55.0,20.0,8.0,6.0,50
285170400,1,90,52,30,3,9,283878000.0,1,90.0,52.0,16.0,2.0,0.0,283550400.0,1,90.0,52.0,23.0,3.0,1.0,49
285170400,2,90,46,24,2,3,283878000.0,2,90.0,46.0,16.0,3.0,1.0,283550400.0,2,90.0,46.0,10.0,2.0,1.0,48
285170400,3,90,50,16,3,2,283878000.0,3,0.0,50.0,0.0,0.0,0.0,283550400.0,3,0.0,50.0,0.0,0.0,0.0,47
285170400,3,0,44,0,0,0,283878000.0,3,0.0,44.0,0.0,0.0,0.0,283550400.0,3,4.0,44.0,2.0,0.0,1.0,46
285170400,2,0,39,0,0,0,283878000.0,2,0.0,39.0,0.0,0.0,0.0,283550400.0,2,0.0,39.0,0.0,0.0,0.0,45
285170400,4,26,50,-5,3,1,283878000.0,4,8.0,50.0,13.0,1.0,4.0,283550400.0,4,4.0,50.0,2.0,0.0,1.0,44
285170400,3,90,56,15,4,2,283878000.0,3,90.0,55.0,32.0,8.0,9.0,283550400.0,3,90.0,55.0,7.0,3.0,2.0,43
285170400,2,0,46,0,0,0,283878000.0,2,0.0,47.0,0.0,0.0,0.0,283550400.0,2,49.0,47.0,5.0,3.0,1.0,42
285170400,2,73,44,19,0,2,283878000.0,2,90.0,44.0,12.0,2.0,2.0,283550400.0,2,90.0,44.0,11.0,2.0,1.0,41
285170400,3,0,49,0,0,0,283878000.0,3,1.0,49.0,3.0,0.0,1.0,283550400.0,3,85.0,49.0,45.0,8.0,12.0,40
285170400,4,0,49,0,0,0,283878000.0,4,0.0,49.0,0.0,0.0,0.0,283550400.0,4,0.0,49.0,0.0,0.0,0.0,39
285170400,3,0,58,0,0,0,283878000.0,3,0.0,58.0,0.0,0.0,0.0,283550400.0,3,0.0,58.0,0.0,0.0,0.0,38
285170400,2,0,39,0,0,0,283878000.0,2,0.0,39.0,0.0,0.0,0.0,283550400.0,2,0.0,39.0,0.0,0.0,0.0,37
285170400,2,16,47,9,4,1,283878000.0,2,0.0,47.0,0.0,0.0,0.0,283550400.0,2,0.0,47.0,0.0,0.0,0.0,36
285170400,3,0,57,0,0,0,283878000.0,3,0.0,57.0,0.0,0.0,0.0,283550400.0,3,0.0,57.0,0.0,0.0,0.0,35
285170400,3,63,57,5,3,2,283878000.0,3,90.0,56.0,29.0,10.0,7.0,283550400.0,3,76.0,56.0,5.0,5.0,2.0,34
283878000,4,23,45,5,1,1,283532400.0,4,85.0,46.0,18.0,6.0,5.0,283204800.0,4,89.0,46.0,25.0,5.0,4.0,33
285170400,2,90,50,28,6,4,283878000.0,2,90.0,50.0,8.0,4.0,2.0,283550400.0,2,40.0,50.0,11.0,4.0,1.0,32
283960800,2,0,52,0,0,0,283724100.0,2,63.0,52.0,13.0,4.0,2.0,283282200.0,2,90.0,52.0,12.0,1.0,2.0,31
283960800,3,0,60,0,0,0,283724100.0,3,0.0,60.0,0.0,0.0,0.0,283282200.0,3,0.0,60.0,0.0,0.0,0.0,30
283960800,2,66,56,13,0,2,283724100.0,2,90.0,56.0,16.0,4.0,2.0,283282200.0,2,90.0,56.0,12.0,3.0,1.0,29
283887000,1,90,39,14,2,2,283523400.0,1,90.0,39.0,23.0,4.0,2.0,283273200.0,1,90.0,39.0,17.0,2.0,1.0,28
283878000,2,90,39,13,2,2,283532400.0,2,90.0,39.0,4.0,1.0,2.0,283204800.0,2,90.0,39.0,7.0,1.0,1.0,27
283960800,3,23,65,2,0,1,283724100.0,3,78.0,65.0,2.0,5.0,2.0,283282200.0,3,22.0,65.0,0.0,1.0,1.0,26
283960800,2,45,45,13,2,1,283724100.0,2,0.0,45.0,0.0,0.0,0.0,283282200.0,2,0.0,45.0,0.0,0.0,0.0,25
283960800,2,0,44,0,0,0,283724100.0,2,0.0,44.0,0.0,0.0,0.0,283282200.0,2,0.0,44.0,0.0,0.0,0.0,24
283887000,2,0,40,0,0,0,283523400.0,2,0.0,40.0,0.0,0.0,0.0,283273200.0,2,0.0,40.0,0.0,0.0,0.0,23
283960800,3,0,53,0,0,0,283724100.0,3,11.0,53.0,3.0,1.0,1.0,283282200.0,3,0.0,53.0,0.0,0.0,0.0,22
285018300,3,85,49,13,3,2,283869000.0,3,90.0,49.0,11.0,0.0,2.0,283532400.0,3,90.0,49.0,25.0,5.0,6.0,21
283960800,2,90,56,11,1,1,283724100.0,2,90.0,55.0,16.0,5.0,2.0,283282200.0,2,90.0,55.0,15.0,2.0,2.0,20
283960800,3,90,90,18,10,6,283724100.0,3,90.0,90.0,6.0,17.0,2.0,283282200.0,3,90.0,90.0,3.0,6.0,1.0,19
283960800,1,0,40,0,0,0,283724100.0,1,0.0,40.0,0.0,0.0,0.0,283282200.0,1,0.0,40.0,0.0,0.0,0.0,18
283960800,1,0,46,0,0,0,283724100.0,1,0.0,46.0,0.0,0.0,0.0,283282200.0,1,0.0,46.0,0.0,0.0,0.0,17
283960800,3,0,49,0,0,0,283724100.0,3,0.0,49.0,0.0,0.0,0.0,283282200.0,3,0.0,49.0,0.0,0.0,0.0,16
283960800,3,0,48,0,0,0,283724100.0,3,0.0,48.0,0.0,0.0,0.0,283282200.0,3,0.0,48.0,0.0,0.0,0.0,15
283960800,3,90,84,13,6,2,283724100.0,3,90.0,84.0,12.0,16.0,2.0,283282200.0,3,90.0,84.0,26.0,8.0,8.0,14
283960800,4,90,53,4,2,2,283724100.0,4,26.0,54.0,1.0,3.0,1.0,283282200.0,4,12.0,54.0,-2.0,0.0,0.0,13
283960800,3,66,77,18,5,5,283724100.0,3,63.0,77.0,7.0,4.0,2.0,283282200.0,3,67.0,77.0,3.0,2.0,2.0,12
283960800,3,0,45,0,0,0,283724100.0,3,0.0,45.0,0.0,0.0,0.0,283282200.0,3,0.0,45.0,0.0,0.0,0.0,11
283960800,2,45,43,6,1,1,283724100.0,2,0.0,43.0,0.0,0.0,0.0,283282200.0,2,0.0,43.0,0.0,0.0,0.0,10
283960800,3,0,53,0,0,0,283724100.0,3,0.0,53.0,0.0,0.0,0.0,283282200.0,3,0.0,53.0,0.0,0.0,0.0,9
283960800,4,23,80,1,0,1,283724100.0,4,90.0,80.0,8.0,11.0,1.0,283282200.0,4,77.0,80.0,1.0,5.0,2.0,8
283878000,2,0,43,0,0,0,283635000.0,2,0.0,43.0,0.0,0.0,0.0,283118400.0,2,0.0,43.0,0.0,0.0,0.0,7
283960800,3,76,71,6,1,2,283724100.0,3,0.0,71.0,0.0,0.0,0.0,283282200.0,3,90.0,71.0,2.0,1.0,1.0,6
283960800,2,90,50,19,3,2,283724100.0,2,90.0,49.0,18.0,4.0,2.0,283282200.0,2,90.0,49.0,25.0,7.0,9.0,5
283960800,3,0,54,0,0,0,283724100.0,3,0.0,54.0,0.0,0.0,0.0,283282200.0,3,0.0,54.0,0.0,0.0,0.0,4
283960800,3,0,44,0,0,0,283724100.0,3,0.0,44.0,0.0,0.0,0.0,283282200.0,3,0.0,44.0,0.0,0.0,0.0,3
283960800,2,0,39,0,0,0,283724100.0,2,0.0,39.0,0.0,0.0,0.0,283282200.0,2,0.0,39.0,0.0,0.0,0.0,2
